Flag,Time,Tweet,Source,Link,nTweets_in_Cluster,nSource,BestSim,AveSim,nFeatures,nClusters
0,"('2015-08-16 02:40:06',)",What happens if you replace a Porsche's brake pads with iPhones?  ,cnet,http://t.co/KwOPY1TqS4,6,6,0.494627114,0.43517077,41,32
0,"('2015-08-16 02:50:31',)",The melting of Antarctica is bad news for humans. But it might make penguins pretty happy. ,washingtonpost,http://t.co/wIebj9jNmw,5,5,0.493470792,0.472358307,38,29
0,"('2015-08-16 03:01:00',)","Since 2010, L.A. has failed to respond to more than 1/5 of requests to clean up illegal trash  ",latimes,http://t.co/MSJzfLaIRK,8,7,0.403128019,0.369150361,39,29
0,"('2015-08-16 03:10:04',)",The month that paradise turns blood red ,newscomauhq,http://t.co/8jxwmOtb4l,5,5,0.519010826,0.444894906,39,32
0,"('2015-08-16 03:20:43',)",RT @AJENews: Former head of Pakistan's powerful spy agency dies  ,ajenglish,http://t.co/zRD9Tq8smY,5,4,0.546663893,0.48148007,37,31
0,"('2015-08-16 03:30:06',)",Merson: Sunderland Just Couldn't Be Bothered ,skynews,http://t.co/nV4IA1RM5t,6,6,0.464081802,0.398107816,37,31
0,"('2015-08-16 03:40:19',)",Amazon boss hails new Clarkson show ,bbcnews,http://t.co/8RqnODAcX5,6,5,0.463108149,0.427691738,37,31
0,"('2015-08-16 03:50:06',)",Murray To Meet Djokovic in Montreal Final ,skynews,http://t.co/eSB8GEPeop,5,4,0.516058446,0.485649541,36,29
0,"('2015-08-16 04:00:05',)",Brown To Intervene In Labour Leader Contest ,skynews,http://t.co/vQTa4wMIjt,4,4,0.560221734,0.533333435,38,30
0,"('2015-08-16 04:10:18',)",RT @PostSports: Behold! The perfect 2015 fantasy football draft  ,washingtonpost,http://t.co/Q7ENEdE4rk,4,4,0.528728305,0.50519094,38,30
0,"('2015-08-16 04:18:02',)",Don't miss The Sunday Telegraph for part 2 of The Ultimate Barbecue Recipes @WeberGrills  ,telegraph,http://t.co/oPTLAhLcMw,5,4,0.560227871,0.531261629,37,28
0,"('2015-08-16 04:27:12',)",Don't miss The Sunday Telegraph for part 2 of The Ultimate Barbecue Recipes @WeberGrills  ,telegraph,http://t.co/oPTLAhLcMw,6,5,0.442978274,0.425198847,37,29
0,"('2015-08-16 04:37:50',)",Athletics Chiefs 'Blocked Drug Cheats Study' ,skynews,http://t.co/Mj3JlI5Guu,5,5,0.49607676,0.482743254,37,29
0,"('2015-08-16 04:48:09',)",How did a 500-pound dormant bomb wind up beneath a leafy London neighborhood?  ,bostonglobe,http://t.co/I2hmm0XDBD,4,4,0.52238829,0.516128231,36,28
0,"('2015-08-16 04:49:27',)","Mayor Walsh had a brief response to Donald Trump's comments calling him a ""clown:""  ",bostonglobe,http://t.co/R0Mw2DUXBx,4,4,0.900609203,0.650293315,35,28
0,"('2015-08-16 05:00:09',)",Jarryd Hayne a standout for #49ers in exhibition loss to #Texans  ,sfgate,http://t.co/8gRE7ErIvt,4,3,0.557745068,0.515965564,35,27
0,"('2015-08-16 05:10:18',)",Looking for some inspiration today?  ,thetimes,http://t.co/DCG9ENo8Pq,6,6,0.452381613,0.413918995,38,31
0,"('2015-08-16 05:20:14',)",Sommeliers are finally working together to bring more varied wines to diners  ,bw,http://t.co/xgkoWQ5rgz,5,4,0.491914047,0.473286445,38,30
0,"('2015-08-16 05:29:35',)",Sommeliers are finally working together to bring more varied wines to diners  ,bw,http://t.co/xgkoWQ5rgz,6,5,0.457078934,0.423891104,39,31
0,"('2015-08-16 05:40:03',)",Deliciously Ella's creamy mango and banana overnight oats  ,telegraph,http://t.co/gN9YcHOeHL,5,5,0.469842419,0.450352492,40,31
0,"('2015-08-16 05:50:09',)",Ecuador declares emergency as volcano near Quito spews ash  ,wsj,http://t.co/OfRfTKp6T2,5,4,0.469245182,0.461943351,40,31
0,"('2015-08-16 06:00:58',)",Photos: This weekend's AVP Manhattan Beach Open volleyball tournament  ,latimes,http://t.co/GXKzUQ2PdG,7,5,0.420616854,0.405396232,41,32
1,"('2015-08-16 06:09:19',)","Julian Bond, longtime civil-rights activist, dies at 75 ",wsj,http://t.co/75Tk5d8ZVr,5,5,0.992587422,0.968597078,43,34
1,"('2015-08-16 06:18:40',)","Julian Bond, longtime civil-rights activist, dies at 75 ",wsj,http://t.co/75Tk5d8ZVr,5,5,0.993771403,0.970430006,41,34
1,"('2015-08-16 06:25:39',)","Julian Bond, longtime civil-rights activist, dies at 75 ",wsj,http://t.co/75Tk5d8ZVr,6,5,0.989125291,0.961174719,44,36
0,"('2015-08-16 06:36:30',)","The Paleo diet should include carbohydrates to be authentic, scientists say  ",telegraph,http://t.co/54qNbH1OIM,7,6,0.409160865,0.39024728,45,36
1,"('2015-08-16 06:46:27',)","Julian Bond, longtime civil-rights activist, dies at 75 ",wsj,http://t.co/75Tk5d8ZVr,6,5,0.989568079,0.962728945,47,39
0,"('2015-08-16 06:56:06',)","Watts 1965: Was it a riot, or a revolt? In @latimesopinion:  ",latimes,http://t.co/I1VHF8qEIX,6,5,0.444945358,0.430994385,48,38
0,"('2015-08-16 07:06:38',)",Why is Turkey fighting the Kurds who are fighting ISIS?  ,nytimes,http://t.co/LUjB71nwRu,6,5,0.43263815,0.408571103,47,39
0,"('2015-08-16 07:15:21',)",Photos: This weekend's AVP Manhattan Beach Open volleyball tournament  ,latimes,http://t.co/GXKzUQ2PdG,7,4,0.418674698,0.400807559,49,40
0,"('2015-08-16 07:25:29',)",Tianjin death toll rises to 112  ,telegraph,http://t.co/UXmIusLXtm,5,4,0.491889142,0.472035903,47,39
0,"('2015-08-16 07:34:04',)","Julian Bond, civil rights leader and former NAACP chairman, dies at 75.
 ",cnn,http://t.co/kNj87lYnng,6,4,0.976366494,0.963375223,46,39
0,"('2015-08-16 07:45:03',)",#BREAKING Civil rights activist Julian Bond dies at 75 ,usatoday,http://t.co/8kGCuBRuq5,6,4,0.983327573,0.953533038,46,39
0,"('2015-08-16 07:55:07',)","Julian Bond, civil rights leader and former NAACP chairman, dies at 75.
 ",cnn,http://t.co/kNj87lYnng,6,4,0.974969649,0.960242577,48,41
0,"('2015-08-16 08:03:48',)",RT @BBCRadio4: 5 modern dilemmas philosophy can help with: ,bbcnews,http://t.co/NCzWEbrDUV,5,4,0.482473524,0.466725908,50,42
1,"('2015-08-16 08:13:40',)",RT @SkyNews: Indonesian Aircraft Carrying 54 People Missing ,msnuk,http://t.co/HB641eIRuS,5,4,0.974564711,0.914038606,50,42
1,"('2015-08-16 08:23:55',)","BREAKING: Airliner with 54 people aboard loses contact over easternmost province of Papua, Indonesian officials say",ap,,5,5,0.984566551,0.950342531,52,43
1,"('2015-08-16 08:34:47',)",Indonesian airliner carrying 54 loses contact over Papua ,latimes,http://t.co/dEwkfw9RFC,5,5,0.980884903,0.954284249,48,42
0,"('2015-08-16 08:45:21',)",Why are Uganda's schools disappearing?  ,ajenglish,http://t.co/UjhA2GuwR7,6,6,0.458435324,0.430837978,48,42
0,"('2015-08-16 08:54:19',)","She may be small, but Kaci Lickteig (the Pixie Ninja) is a giant in ultrarunning  ",nytimes,http://t.co/tE521ZTgSa,8,6,0.475198602,0.375831983,49,42
0,"('2015-08-16 09:04:57',)","She may be small, but Kaci Lickteig (the Pixie Ninja) is a giant in ultrarunning  ",nytimes,http://t.co/tE521ZTgSa,6,6,0.447175442,0.422889665,46,39
0,"('2015-08-16 09:15:04',)","Indonesian plane goes missing with 54 people on board.
",cnn,http://t.co/JPlrto1RBy,4,3,0.979079533,0.896551473,49,42
0,"('2015-08-16 09:25:04',)","Roasted beetroot tart with thyme, olives and Parmesan recipe  ",telegraph,http://t.co/OKmfj4BTaT,8,6,0.396319002,0.376958842,47,40
0,"('2015-08-16 09:35:07',)",The Red Cross offers workshops to Hamas on humanitarian law ,nytimes,http://t.co/GQwdF5loNw,6,5,0.445992866,0.428316598,46,39
0,"('2015-08-16 09:45:02',)","A Stonehill College professor gets an $899,000 grant to study guppies.
 ",bostonglobe,http://t.co/Grq2m9K6Ed,6,6,0.435763451,0.420898474,47,39
0,"('2015-08-16 09:55:40',)","Indonesian airliner carrying 54 loses contact over the country’s easternmost province of Papua.
",bostonglobe,http://t.co/F5O9McVDiD,4,3,0.992554546,0.971996939,43,35
0,"('2015-08-16 10:03:13',)",RT @TelegraphSport: Novak Djokovic left 'dizzy' after smelling cannabis at the Rogers Cup:  ,telegraph,http://t.co/ySFSsgEO2K,7,5,0.430175029,0.392060279,42,33
0,"('2015-08-16 10:14:12',)",RT @AP_Oddities: Police question 4 in connection with scare at movie theater that occurred when someone started leaf blower: ,ap,http://t.co/AY…,5,5,0.486583128,0.458576455,42,33
0,"('2015-08-16 10:25:07',)",Investment firm in exclusive talks to takeover Morrisons' M Local convenience stores  ,telegraph,http://t.co/5tywa7ndwu,5,3,0.50354051,0.461531525,43,33
0,"('2015-08-16 10:35:24',)",One issue Obama and the Kochs actually agree on ,washingtonpost,http://t.co/kckKawBbhT,7,6,0.455122054,0.399468334,43,32
0,"('2015-08-16 10:45:22',)","Roasted beetroot tart with thyme, olives and Parmesan recipe  ",telegraph,http://t.co/OKmfj4BTaT,5,5,0.459633392,0.446245712,44,33
0,"('2015-08-16 10:54:43',)",RT @MattYoung: ICYMI: The most damaging war we've seen could be about to start. But it won’t happen on Earth.  ,newscomauhq,http://t.co/vWtY4wFhLe,5,4,0.553459701,0.507856496,42,32
0,"('2015-08-16 11:05:26',)",Resident's fears after mass brawl ,bbcnews,http://t.co/iiEMLZUXyh,5,4,0.510919945,0.471416427,44,34
0,"('2015-08-16 11:15:06',)",The story of the Compton roller rink that launched N.W.A.'s career  ,nytimes,http://t.co/T2SyCbhkaY,4,4,0.53894818,0.52477146,42,33
0,"('2015-08-16 11:24:17',)",Toxic chemicals found at China blast site ,wsj,http://t.co/fo3YDMJbbK,4,4,0.524476305,0.509308026,43,33
0,"('2015-08-16 11:35:03',)",The story of the Compton roller rink that launched N.W.A.'s career  ,nytimes,http://t.co/T2SyCbhkaY,5,5,0.477222179,0.466853204,48,37
0,"('2015-08-16 11:45:08',)",".@GlobeBobRyan: David Ortiz is a Hall of Famer — without a doubt
 ",bostonglobe,http://t.co/DR1pDt30rm,5,5,0.503647053,0.462933061,50,38
0,"('2015-08-16 11:50:58',)",Study: Fish oil reduces the chance of full-blown psychosis for those at risk of schizophrenia  ,latimes,http://t.co/OvUSLsETu7,6,4,0.455332072,0.421929761,55,41
0,"('2015-08-16 12:01:05',)","For some Yellowstone bison, the roaming ends at the slaughterhouse ",washingtonpost,http://t.co/9RC2VcXPcl,7,7,0.423419155,0.39480877,55,40
0,"('2015-08-16 12:10:17',)",3D-printed violin looks like a sci-fi sea creature  ,cnet,http://t.co/k4PqsHl1qI,5,4,0.493847143,0.46740445,56,44
0,"('2015-08-16 12:20:57',)",.@caitlinmoran on the pleasures of the mundane  ,thetimes,http://t.co/d5vFJN7jnB,5,4,0.472379762,0.45042741,57,44
0,"('2015-08-16 12:30:20',)",An inflatable ‘space elevator’ has been invented by scientists  by @sarahknapton ,telegraph,http://t.co/BCIG6TCazK,6,5,0.459218882,0.426821278,59,44
0,"('2015-08-16 12:35:09',)","RT @CALFIRE_PIO: Despite an increase in winds &amp; temps, good progress made on the #JerusalemFire. Now 25,156 acres &amp; 82% contained. ",sfgate,http://t…,6,4,0.450034499,0.430520746,59,45
0,"('2015-08-16 12:46:06',)",.@sianwilliams100 explores if it's possible to rewire your brain to avoid decline  ,telegraph,http://t.co/OZgTPpUBD4,5,3,0.495852843,0.461550205,58,45
0,"('2015-08-16 12:55:25',)","The number of underage youngsters being prescribed the contraceptive pill has doubled in a decade, study claims ",telegraph,http://t.co/QfaiJ9S2Z5,4,4,0.541215939,0.517627215,60,48
0,"('2015-08-16 13:01:58',)",Study: Fish oil reduces the chance of full-blown psychosis for those at risk of schizophrenia  ,latimes,http://t.co/OvUSLsETu7,4,4,0.522697741,0.510941885,60,46
0,"('2015-08-16 13:10:43',)","RT @pbump: Also, from yesterday: Ninety minutes in Des Moines with Donald Trump. ",washingtonpost,http://t.co/7G0FLIJz3B,4,4,0.93825305,0.860578008,60,47
0,"('2015-08-16 13:20:34',)",Queen Mary 2 abandons search for crewmember who went overboard off coast of Newfoundland: ,ap,http://t.co/UHTKXv3eAK,6,6,0.437600845,0.430421709,59,47
0,"('2015-08-16 13:31:05',)","RT @LizSzabo: CDC: Outbreak of multi-drug resistant Salmonella linked to pork, ",usatoday,http://t.co/bGKVvTj5PX,4,4,0.555569082,0.534871483,59,47
0,"('2015-08-16 13:40:03',)",Verizon abandons contracts: @RogerWCheng answers your questions  ,cnet,http://t.co/KUfDriLMKo,7,5,0.416580112,0.390650096,60,47
0,"('2015-08-16 13:50:38',)",‘I have been in a moral bind’ ,newscomauhq,http://t.co/o2gSYn7oo2,5,5,0.505971026,0.466407278,61,48
0,"('2015-08-16 14:01:17',)",Abu Nab was ordered to leave his home in Jerusalem for Israeli settlers. How did he react? ,ajenglish,http://t.co/fsryw0Fz1s,5,3,0.501735966,0.459563098,60,48
0,"('2015-08-16 14:12:14',)","Here's where to go to shop for vintage, one-of-a-kind pieces and specialty gems: Venice Beach  ",latimes,http://t.co/VrEUr3cwQk,11,8,0.352627532,0.300508547,65,51
1,"('2015-08-16 14:21:40',)","Julian Bond, longtime civil-rights activist and former NAACP chairman, has died at 75  ",wsj,http://t.co/0UXUz0GJZN,5,4,0.977138103,0.935199699,64,50
0,"('2015-08-16 14:32:34',)","RT @PatRyanWrites: #StraightOuttaCompton astounds with $56.1 million, notching the biggest R-rated August opening ever: ",usatoday,http://t.co/tZp88iA…,7,5,0.400008823,0.378554848,63,50
0,"('2015-08-16 14:41:18',)",How hero dog foiled jailbreak ,newscomauhq,http://t.co/GcQjp33unU,4,3,0.525279265,0.518172117,62,48
0,"('2015-08-16 14:47:36',)",How hero dog foiled jailbreak ,newscomauhq,http://t.co/GcQjp33unU,5,4,0.481762122,0.460419884,60,46
0,"('2015-08-16 14:55:24',)",Verizon abandons contracts: @RogerWCheng answers your questions  ,cnet,http://t.co/KUfDriLMKo,4,4,0.518485048,0.50287795,60,45
0,"('2015-08-16 15:04:39',)",What a new shopping hub in D.C. shows us about the future of retail ,washingtonpost,http://t.co/KPnOPobQpD,3,3,0.616327019,0.590854505,61,46
0,"('2015-08-16 15:15:04',)","Steelworkers to rally for wage, health-benefit agreements  ",wsj,http://t.co/fW3wWtyCwr,5,4,0.490553397,0.457018875,60,44
0,"('2015-08-16 15:25:08',)","Bounce, launch, splash! The joy of the diving board  ",nytimes,http://t.co/yjacouqfMO,6,5,0.461681427,0.442202535,63,45
0,"('2015-08-16 15:35:04',)","RT @BGlobeSports: Also, an injury update on Hanley Ramirez and more on Rick Porcello's rehab assignment. ",bostonglobe,http://t.co/K8sQiqLwAd,4,4,0.554520383,0.53035925,62,44
0,"('2015-08-16 15:45:09',)",Navy divers raising armored wreckage of Confederate warship CSS Georgia in 5-ton chunks: ,ap,http://t.co/977ZJtzvhz,4,3,0.565383909,0.530933688,60,45
0,"('2015-08-16 15:55:03',)",Navy divers raising armored wreckage of Confederate warship CSS Georgia in 5-ton chunks: ,ap,http://t.co/977ZJtzvhz,11,7,0.351070151,0.325581678,60,44
0,"('2015-08-16 16:05:43',)","RT @BGlobeSports: Also, an injury update on Hanley Ramirez and more on Rick Porcello's rehab assignment. ",bostonglobe,http://t.co/K8sQiqLwAd,13,9,0.318555256,0.294971886,60,43
0,"('2015-08-16 16:15:45',)",Insanely amusing flight attendant takes over the Web  ,cnet,http://t.co/SR8tcXeemd,7,6,0.420308322,0.401122539,58,42
0,"('2015-08-16 16:26:27',)",How to force your iPhone to show a numerical value for signal strength instead of dots  ,cnet,http://t.co/WCF6YhVHyl,7,6,0.416185591,0.395018058,58,41
0,"('2015-08-16 16:36:49',)",He's the king of the sand castle  ,nytimes,http://t.co/2igTu7qXhi,8,6,0.389685045,0.370337912,56,40
0,"('2015-08-16 16:45:05',)",He's the king of the sand castle  ,nytimes,http://t.co/2igTu7qXhi,9,8,0.384203681,0.365875403,56,39
0,"('2015-08-16 16:55:02',)","#BREAKING: @NWSBayArea issues heat advisory as records fall, haze from wildfires remains. 
 ",sfgate,http://t.co/IKdMZLLnDU,5,4,0.486133442,0.476932381,56,39
0,"('2015-08-16 17:05:54',)","#BREAKING: @NWSBayArea issues heat advisory as records fall, haze from wildfires remains. 
 ",sfgate,http://t.co/IKdMZLLnDU,9,6,0.387578011,0.359134202,59,41
0,"('2015-08-16 17:15:05',)","""Talking with my teammates, they gave me the confidence I needed."" MLB minor leaguer comes out: ",sfgate,http://t.co/HMI1aOYZkc,4,3,0.523863502,0.518995498,57,42
0,"('2015-08-16 17:25:16',)","""Talking with my teammates, they gave me the confidence I needed."" MLB minor leaguer comes out: ",sfgate,http://t.co/HMI1aOYZkc,6,5,0.442414424,0.429376946,54,39
0,"('2015-08-16 17:35:32',)",RT @TelegraphNews: Crime-fighting banks hope for protection on money laundering punishments  ,telegraph,http://t.co/7NdeRv5UKf,11,9,0.344966492,0.323258204,54,39
0,"('2015-08-16 17:45:38',)",RT @cnnbrk: Mass casualties reported from Syrian airstrikes.  ,cnn,http://t.co/s0pfg6LlD7.,6,4,0.460228718,0.438247449,49,36
0,"('2015-08-16 17:54:39',)",How to extend your Wi-Fi network with a power line adapter  ,cnet,http://t.co/bF0ivpLGB6,10,9,0.36751865,0.349936457,50,36
0,"('2015-08-16 18:04:54',)",@tomedwards good round up!,telegraph,,6,5,0.42891064,0.417976433,51,37
0,"('2015-08-16 18:15:14',)",Tour match shocker as Aussie bats fail again ,newscomauhq,http://t.co/lP45jk8UAl,8,7,0.419758574,0.388767358,48,35
0,"('2015-08-16 18:20:27',)","A sidewalk encounter with a gun-wielding mugger, and lessons on race ",bostonglobe,http://t.co/eLy3yH96DY,7,7,0.446623288,0.40867007,49,36
0,"('2015-08-16 18:31:03',)","RT @TeleFootball: John Terry becomes Jose Mourinho's latest scapegoat at Chelsea, writes @_ChrisBascombe #MANCHE
 htt…",telegraph,http://t.co/n4N4Qt8MMl,5,5,0.517477514,0.481671092,47,36
0,"('2015-08-16 18:41:10',)",Morgan Freeman’s granddaughter E’Dena Hines stabbed to death:  ,sfgate,http://t.co/PeZ0xtyXIs,7,6,0.420402659,0.399911042,51,38
0,"('2015-08-16 18:51:17',)","I wore a Ghostbusters suit for a week, and here's what I learned  ",cnet,http://t.co/5LqD73OZvK,10,7,0.359741109,0.336766902,51,39
0,"('2015-08-16 19:01:05',)",In @GlobeMagazine: I’m a white dad afraid for my black sons  ,bostonglobe,http://t.co/HgFbe42m1G,7,5,0.411065209,0.394393376,50,39
0,"('2015-08-16 19:11:39',)",Teenager Bencic wins Rogers Cup ,bbcnews,http://t.co/dRFdPwc87t,6,5,0.478344315,0.43731689,55,44
0,"('2015-08-16 19:20:05',)","I wore a Ghostbusters suit for a week, and here's what I learned  ",cnet,http://t.co/5LqD73OZvK,9,6,0.370445142,0.342340693,57,45
0,"('2015-08-16 19:31:03',)",The science behind why you crave comfort food  ,time,http://t.co/79j5OKbXz7,6,4,0.455639384,0.415385154,59,48
0,"('2015-08-16 19:41:15',)",The science behind why you crave comfort food  ,time,http://t.co/79j5OKbXz7,7,7,0.396074565,0.390469246,62,52
1,"('2015-08-16 19:49:20',)","MORE: 3 dead following midair collision of small planes in southern San Diego County, authorities say ",ap,http://t.co/rtBW6tyGmh,6,5,0.975797747,0.865317964,61,51
0,"('2015-08-16 20:00:06',)",The science behind why you crave comfort food  ,time,http://t.co/79j5OKbXz7,5,5,0.474430757,0.449491453,63,51
0,"('2015-08-16 20:10:45',)","A major security hole in mobile phones has been uncovered, and it’s being called the biggest breach of privacy ever. ",newscomauhq,http://t.co/XVLdBdBLpu,4,4,0.516424022,0.512130618,66,54
0,"('2015-08-16 20:20:04',)",What Taylor Swift can teach you about rompers  ,nytimes,http://t.co/fwv5qytpZ3,7,5,0.427241904,0.401323894,67,56
0,"('2015-08-16 20:30:06',)",Samsung Galaxy S6 Edge+ is 5.7 inches of dual-curve screen (hands-on)  #TheNextGalaxy ,cnet,http://t.co/SHY02MfmKj,8,7,0.423509149,0.37932261,67,56
0,"('2015-08-16 20:41:02',)","Dish Network and Sinclair Broadcast agree on short-term TV contract extension, averting possible blackout: ",ap,http://t.co/wNA7inmcAz,7,6,0.410412572,0.383057031,71,57
0,"('2015-08-16 20:51:13',)",Out of the loop this weekend? We've got the biggest stories you missed:  (Photo: epa) ,usatoday,http://t.co/J5GGTX4kUb,6,4,0.439250007,0.421758103,69,56
0,"('2015-08-16 21:01:12',)","RT @BBCEngland: Lancashire County Cricket Club players are involved in a disturbance in Ashford, Kent  ",bbcnews,http://t.co/lpYvF30DXd,5,5,0.48795884,0.474782369,69,56
0,"('2015-08-16 21:11:18',)","Most New Englanders believe Tom Brady is innocent, recent survey shows:  #Deflategate ",bostonglobe,http://t.co/28y8oZreq3,8,6,0.382818035,0.36451149,68,54
0,"('2015-08-16 21:20:16',)",Out of the loop this weekend? We've got the biggest stories you missed:  (Photo: epa) ,usatoday,http://t.co/J5GGTX4kUb,7,6,0.401615067,0.378185546,69,55
0,"('2015-08-16 21:31:02',)","Monday's Guardian: ""Brown: Anger is not enough""  (via @hendopolis) #TomorrowsPapersToday #BBCPapers",bbcnews,http://t.co/vbLrjqRsS6,6,1,0.941462879,0.835950235,68,54
0,"('2015-08-16 21:41:42',)","Monday's i: ""We must be credible, Brown tells Labour""  (via @hendopolis) #TomorrowsPapersToday #BBCPapers",bbcnews,http://t.co/hYisydc7CD,6,1,0.971385034,0.88478249,67,54
